date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,is_friendly,match_id,home_form_goals_scored_8,away_form_goals_scored_8,home_form_goals_conceded_8,away_form_goals_conceded_8,home_form_win_rate_8,away_form_win_rate_8,home_form_clean_sheet_rate_8,away_form_clean_sheet_rate_8
2010-06-29,Paraguay,Japan,0.0,0.0,FIFA World Cup,Pretoria,South Africa,True,False,144,0.9416909620991254,1.6011344978209485,0.28085519922254615,0.836519605489745,0.3304178814382896,0.6393540237289175,0.7191448007774539,0.4448354081383289
2010-06-29,Spain,Portugal,1.0,0.0,FIFA World Cup,Cape Town,South Africa,True,False,145,1.4382896015549078,2.312925170068027,0.6695821185617103,0.0,0.7191448007774539,0.3304178814382896,0.3304178814382896,1.0
2010-07-01,Chad,Togo,2.0,2.0,African Cup of Nations qualification,N'Djamena,Chad,False,False,146,,0.5405405405405405,,2.459459459459459,,0.0,,0.0
2010-07-01,Tunisia,Botswana,0.0,1.0,African Cup of Nations qualification,Tunis,Tunisia,False,False,147,1.0583090379008746,,1.0583090379008746,,0.0,,0.3304178814382896,
2010-07-02,Netherlands,Brazil,2.0,1.0,FIFA World Cup,Port Elizabeth,South Africa,True,False,148,1.773271094025811,2.007060761777743,0.5805515239477503,0.4194484760522496,1.0,0.7332601106186012,0.4194484760522496,0.5805515239477503
2010-07-02,Uruguay,Ghana,1.0,1.0,FIFA World Cup,Johannesburg,South Africa,True,False,149,1.5745498764366688,0.9232986793704699,0.3138116345663516,0.6380342160147443,0.8072804299219394,0.5681486656694483,0.6861883654336485,0.3619657839852557
2010-07-03,Argentina,Germany,0.0,4.0,FIFA World Cup,Cape Town,South Africa,True,False,150,2.574549876436669,2.2928647079590476,0.5405405405405406,0.5405405405405406,1.0,0.773271094025811,0.45945945945945943,0.45945945945945943
2010-07-03,Paraguay,Spain,0.0,1.0,FIFA World Cup,Johannesburg,South Africa,True,False,151,0.6461773820264386,1.3007492252775272,0.19271957007806062,0.45945945945945943,0.226728905974189,0.8072804299219394,0.8072804299219394,0.5405405405405406
2010-07-06,Uruguay,Netherlands,2.0,3.0,FIFA World Cup,Cape Town,South Africa,True,False,152,1.4196275243056315,1.8344065617200416,0.4988363294409494,0.6936521391820769,0.5896043183047655,1.0,0.5011636705590505,0.30634786081792303
2010-07-07,Germany,Spain,0.0,1.0,FIFA World Cup,Durban,South Africa,True,False,153,2.7531788176567837,1.2196548254831212,0.3947885085636379,0.33557023227909216,0.8344065617200416,0.8592455774620353,0.6052114914363621,0.6644297677209079
2010-07-09,Botswana,Chad,1.0,0.0,African Cup of Nations qualification,Gaborone,Botswana,False,False,154,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0
2010-07-09,Togo,Malawi,1.0,1.0,African Cup of Nations qualification,Lomé,Togo,False,False,155,1.1078717201166182,1.2312925170068028,2.2808551992225463,1.8270165208940718,0.0,0.28085519922254615,0.0,0.28085519922254615
2010-07-10,Uruguay,Germany,2.0,3.0,FIFA World Cup,Port Elizabeth,South Africa,True,False,156,1.5593976192771581,2.090135546424652,1.1011872306533435,0.5405405405405403,0.4476109347169518,0.6334578791745038,0.38046929450940903,0.4594594594594593
2010-07-11,Netherlands,Spain,0.0,1.0,FIFA World Cup,Johannesburg,South Africa,True,False,157,2.1151144043372563,1.1667557354944056,1.008257624829755,0.2547554362652894,0.9999999999999998,0.8931432204924981,0.23257063775162126,0.7452445637347103
2010-08-11,Chad,Tunisia,1.0,3.0,African Cup of Nations qualification,N'Djamena,Chad,False,False,158,0.9189189189189189,0.7261993488408582,1.4594594594594592,1.0400109834072098,0.0,0.0,0.0,0.226728905974189
2010-08-11,Estonia,Faroe Islands,2.0,1.0,UEFA Euro qualification,Tallinn,Estonia,False,False,159,0.0,,1.081081081081081,,0.0,,0.45945945945945943,
2010-08-11,Malawi,Botswana,1.0,1.0,African Cup of Nations qualification,Blantyre,Malawi,False,False,160,1.1587102341819322,0.9999999999999999,1.5674891146589258,0.0,0.19271957007806062,0.9999999999999999,0.19271957007806062,0.9999999999999999
2010-09-02,Israel,Malta,3.0,1.0,UEFA Euro qualification,Ramat Gan,Israel,False,False,161,,,,,,,,
2010-09-03,Algeria,Tanzania,1.0,1.0,African Cup of Nations qualification,Blida,Algeria,False,False,162,0.3405508277132614,,1.0952559673436326,,0.15758194781359108,,0.3191147312526795,
2010-09-03,Andorra,Russia,0.0,2.0,UEFA Euro qualification,Sant Julià de Lòria,Andorra,False,False,163,,,,,,,,
2010-09-03,Armenia,Republic of Ireland,0.0,1.0,UEFA Euro qualification,Yerevan,Armenia,False,False,164,,,,,,,,
2010-09-03,Belgium,Germany,0.0,1.0,UEFA Euro qualification,Brussels,Belgium,False,False,165,,2.291011415757711,,0.8627535762550931,,0.7143814352917638,,0.3580220222900632
2010-09-03,England,Bulgaria,4.0,0.0,UEFA Euro qualification,London,England,False,False,166,0.773271094025811,,1.447966108343467,,0.2667398893813988,,0.4934687953555878,
2010-09-03,Estonia,Italy,1.0,2.0,UEFA Euro qualification,Tallinn,Estonia,False,False,167,0.7774538386783285,1.3887269193391643,1.0495626822157433,1.7774538386783285,0.38872691933916426,0.0,0.28085519922254615,0.0
2010-09-03,Faroe Islands,Serbia,0.0,3.0,UEFA Euro qualification,Tórshavn,Faroe Islands,False,False,168,1.0,0.7191448007774539,2.0,1.0583090379008746,0.0,0.3304178814382896,0.0,0.3304178814382896
2010-09-03,France,Belarus,0.0,1.0,UEFA Euro qualification,Saint-Denis,France,False,False,169,0.38872691933916426,,1.4382896015549078,,0.0,,0.28085519922254615,
2010-09-03,Greece,Georgia,1.0,1.0,UEFA Euro qualification,Piraeus,Greece,False,False,170,0.6608357628765792,,1.6695821185617103,,0.3304178814382896,,0.0,
2010-09-03,Iceland,Norway,1.0,2.0,UEFA Euro qualification,Reykjavík,Iceland,False,False,171,,,,,,,,
2010-09-03,Kazakhstan,Turkey,0.0,3.0,UEFA Euro qualification,Astana,Kazakhstan,False,False,172,,,,,,,,
2010-09-03,Latvia,Croatia,0.0,3.0,UEFA Euro qualification,Riga,Latvia,False,False,173,0.0,,0.0,,0.0,,0.9999999999999999,
2010-09-03,Liechtenstein,Spain,0.0,4.0,UEFA Euro qualification,Vaduz,Liechtenstein,False,False,174,,1.1299401381797904,,0.19851165234118773,,0.9167345899468747,,0.8014883476588122
2010-09-03,Lithuania,Scotland,0.0,0.0,UEFA Euro qualification,Kaunas,Lithuania,False,False,175,1.081081081081081,,0.0,,0.5405405405405405,,0.9999999999999999,
2010-09-03,Luxembourg,Bosnia and Herzegovina,0.0,3.0,UEFA Euro qualification,Luxembourg,Luxembourg,False,False,176,,,,,,,,
2010-09-03,Moldova,Finland,2.0,0.0,UEFA Euro qualification,Chișinău,Moldova,False,False,177,,,,,,,,
2010-09-03,Montenegro,Wales,1.0,0.0,UEFA Euro qualification,Podgorica,Montenegro,False,False,178,,,,,,,,
2010-09-03,Portugal,Cyprus,4.0,4.0,UEFA Euro qualification,Guimarães,Portugal,False,False,179,1.5871023418193229,,0.3138116345663516,,0.226728905974189,,0.6861883654336485,
2010-09-03,Romania,Albania,1.0,1.0,UEFA Euro qualification,Piatra Neamţ,Romania,False,False,180,,,,,,,,
2010-09-03,San Marino,Netherlands,0.0,5.0,UEFA Euro qualification,Serravalle,San Marino,False,False,181,,1.6481487557282168,,1.0064345427654044,,0.7792244014548435,,0.18122471599797835
2010-09-03,Slovakia,North Macedonia,1.0,0.0,UEFA Euro qualification,Bratislava,Slovakia,False,False,182,1.3067508727886086,,1.8072804299219394,,0.2667398893813988,,0.0,
2010-09-03,Slovenia,Northern Ireland,0.0,1.0,UEFA Euro qualification,Maribor,Slovenia,False,False,183,0.9416909620991254,,1.0495626822157433,,0.28085519922254615,,0.28085519922254615,
2010-09-03,Sweden,Hungary,2.0,0.0,UEFA Euro qualification,Solna,Sweden,False,False,184,,,,,,,,
2010-09-04,Botswana,Togo,2.0,1.0,African Cup of Nations qualification,Gaborone,Botswana,False,False,185,1.0,1.0740203193033382,0.38872691933916426,1.878907935511709,0.6112730806608357,0.0,0.6112730806608357,0.0
2010-09-04,Cape Verde,Mali,1.0,0.0,African Cup of Nations qualification,Praia,Cape Verde,False,False,186,,2.2896015549076774,,1.8425655976676385,,0.38872691933916426,,0.0
2010-09-04,Gambia,Namibia,3.0,1.0,African Cup of Nations qualification,Bakau,Gambia,False,False,187,,,,,,,,
2010-09-04,Guinea-Bissau,Kenya,1.0,0.0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False,False,188,,,,,,,,
2010-09-04,Ivory Coast,Rwanda,3.0,0.0,African Cup of Nations qualification,Abidjan,Ivory Coast,False,False,189,1.6001276991862334,,1.1835218980999929,,0.366542120825496,,0.5216834618039226,
2010-09-04,Mauritius,Cameroon,1.0,3.0,African Cup of Nations qualification,Mapou,Mauritius,False,False,190,,1.0683890741757682,,1.8928080344545433,,0.09795930594485316,,0.0
2010-09-04,Morocco,Central African Republic,0.0,0.0,African Cup of Nations qualification,Rabat,Morocco,False,False,191,,,,,,,,
2010-09-04,South Africa,Niger,2.0,0.0,African Cup of Nations qualification,Nelspruit,South Africa,False,False,192,1.0583090379008746,,1.660835762876579,,0.38872691933916426,,0.0,
2010-09-04,Sudan,Congo,2.0,0.0,African Cup of Nations qualification,Khartoum,Sudan,False,False,193,,,,,,,,
2010-09-04,Tunisia,Malawi,2.0,2.0,African Cup of Nations qualification,Radès,Tunisia,False,False,194,1.3393098194920294,1.115915406795971,1.029222371461169,1.4144706352242489,0.26964125915726994,0.14075442253796464,0.1655934382799584,0.14075442253796464
2010-09-04,Uganda,Angola,3.0,0.0,African Cup of Nations qualification,Kampala,Uganda,False,False,195,,1.2243360922606206,,1.084689914878594,,0.226728905974189,,0.4934687953555878
2010-09-05,Benin,Burundi,1.0,1.0,African Cup of Nations qualification,Cotonou,Benin,False,False,196,0.5617103984450923,,1.6695821185617103,,0.0,,0.0,
2010-09-05,DR Congo,Senegal,2.0,4.0,African Cup of Nations qualification,Lubumbashi,DR Congo,False,False,197,,,,,,,,
2010-09-05,Egypt,Sierra Leone,1.0,1.0,African Cup of Nations qualification,Cairo,Egypt,False,False,198,2.449434983029509,,0.2808551992225461,,0.9999999999999998,,0.7191448007774537,
2010-09-05,Ethiopia,Guinea,1.0,4.0,African Cup of Nations qualification,Addis Ababa,Ethiopia,False,False,199,,,,,,,,
2010-09-05,Liberia,Zimbabwe,1.0,1.0,African Cup of Nations qualification,Paynesville,Liberia,False,False,200,,,,,,,,
2010-09-05,Mozambique,Libya,0.0,0.0,African Cup of Nations qualification,Maputo,Mozambique,False,False,201,0.5617103984450923,,2.388726919339164,,0.0,,0.0,
2010-09-05,Nigeria,Madagascar,2.0,0.0,African Cup of Nations qualification,Calabar,Nigeria,False,False,202,1.013626104750089,,1.0194725471305006,,0.27048134403542057,,0.3619657839852557,
2010-09-05,Eswatini,Ghana,0.0,3.0,African Cup of Nations qualification,Lobamba,Swaziland,False,False,203,,0.9348038774648995,,0.7485119652967251,,0.4267434841348385,,0.2514880347032748
2010-09-05,Zambia,Comoros,4.0,0.0,African Cup of Nations qualification,Chililabombwe,Zambia,False,False,204,1.1796571607892363,,1.1396461773820263,,0.2667398893813988,,0.3138116345663516,
2010-09-07,Albania,Luxembourg,1.0,0.0,UEFA Euro qualification,Tirana,Albania,False,False,205,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
2010-09-07,Austria,Kazakhstan,2.0,0.0,UEFA Euro qualification,Salzburg,Austria,False,False,206,,0.0,,3.0,,0.0,,0.0
2010-09-07,Belarus,Romania,0.0,0.0,UEFA Euro qualification,Minsk,Belarus,False,False,207,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2010-09-07,Bosnia and Herzegovina,France,0.0,2.0,UEFA Euro qualification,Sarajevo,Bosnia and Herzegovina,False,False,208,3.0,0.2667398893813988,0.0,1.3007492252775272,1.0,0.0,1.0,0.19271957007806062
2010-09-07,Bulgaria,Montenegro,0.0,1.0,UEFA Euro qualification,Sofia,Bulgaria,False,False,209,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0
2010-09-07,Croatia,Greece,0.0,0.0,UEFA Euro qualification,Zagreb,Croatia,False,False,210,3.0,0.7672694465147296,0.0,1.4594594594594594,1.0,0.226728905974189,1.0,0.0
2010-09-07,Czech Republic,Lithuania,0.0,1.0,UEFA Euro qualification,Olomouc,Czech Republic,False,False,211,,0.6608357628765792,,0.0,,0.3304178814382896,,1.0
2010-09-07,Denmark,Iceland,1.0,0.0,UEFA Euro qualification,Copenhagen,Denmark,False,False,212,1.0495626822157433,1.0,2.058309037900875,2.0,0.3304178814382896,0.0,0.0,0.0
2010-09-07,Georgia,Israel,0.0,0.0,UEFA Euro qualification,Tbilisi,Georgia,False,False,213,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0
2010-09-07,Germany,Azerbaijan,6.0,1.0,UEFA Euro qualification,Cologne,Germany,False,False,214,2.0248269617695973,,0.6848685577194753,,0.773271094025811,,0.4903868917120884,
2010-09-07,Hungary,Moldova,2.0,1.0,UEFA Euro qualification,Budapest,Hungary,False,False,215,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0
2010-09-07,Republic of Ireland,Andorra,3.0,1.0,UEFA Euro qualification,Dublin,Republic of Ireland,False,False,216,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
2010-09-07,Italy,Faroe Islands,5.0,0.0,UEFA Euro qualification,Florence,Italy,False,False,217,1.5805515239477503,0.45945945945945943,1.5334797787627976,2.5405405405405403,0.3138116345663516,0.0,0.0,0.0
2010-09-07,North Macedonia,Armenia,2.0,2.0,UEFA Euro qualification,Skopje,North Macedonia,False,False,218,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2010-09-07,Malta,Latvia,0.0,2.0,UEFA Euro qualification,Attard,Malta,False,False,219,1.0,0.0,3.0,1.1661807580174928,0.0,0.0,0.0,0.6112730806608357
2010-09-07,Netherlands,Finland,2.0,1.0,UEFA Euro qualification,Rotterdam,Netherlands,False,False,220,2.3392431042489195,0.0,0.7989249685115207,2.0,0.8247445505684363,0.0,0.35004216350530837,0.0
2010-09-07,Norway,Portugal,1.0,0.0,UEFA Euro qualification,Oslo,Norway,False,False,221,2.0,2.2377191045887885,1.0,1.3077601069127591,1.0,0.1655934382799584,0.0,0.5011636705590505
2010-09-07,Russia,Slovakia,0.0,1.0,UEFA Euro qualification,Moscow,Russia,False,False,222,2.0,1.2240381812022967,0.0,1.3199630591474953,1.0,0.46445706889839744,1.0,0.26964125915726994
2010-09-07,Scotland,Liechtenstein,2.0,1.0,UEFA Euro qualification,Glasgow,Scotland,False,False,223,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0
2010-09-07,Serbia,Slovenia,1.0,1.0,UEFA Euro qualification,Belgrade,Serbia,False,False,224,1.4349036990546427,0.6461773820264386,0.7261993488408582,1.0340093358961284,0.5405405405405406,0.19271957007806062,0.5405405405405406,0.19271957007806062
2010-09-07,Sweden,San Marino,6.0,0.0,UEFA Euro qualification,Malmö,Sweden,False,False,225,2.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0
2010-09-07,Switzerland,England,1.0,3.0,UEFA Euro qualification,Basel,Switzerland,False,False,226,0.28085519922254615,1.6433303391918515,0.3304178814382896,1.0575347036726825,0.28085519922254615,0.46445706889839744,0.6695821185617103,0.6300505071783559
2010-09-07,Turkey,Belgium,3.0,2.0,UEFA Euro qualification,Istanbul,Turkey,False,False,227,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2010-09-22,Réunion,Saint Pierre and Miquelon,11.0,0.0,Coupe de l'Outre-Mer,Val-d'Oise,France,True,False,228,,,,,,,,
2010-09-22,French Guiana,Mayotte,2.0,2.0,Coupe de l'Outre-Mer,Val-d'Oise,France,True,False,229,,,,,,,,
2010-09-23,Martinique,Tahiti,4.0,1.0,Coupe de l'Outre-Mer,Val-de-Marne,France,True,False,230,,,,,,,,
2010-09-23,Guadeloupe,New Caledonia,1.0,1.0,Coupe de l'Outre-Mer,Val-de-Marne,France,True,False,231,,,,,,,,
2010-09-24,Iran,Bahrain,3.0,0.0,WAFF Championship,Amman,Jordan,True,False,232,1.9189189189189189,1.1234207968901846,0.45945945945945943,1.7687074829931972,0.9999999999999999,0.28085519922254615,0.5405405405405405,0.28085519922254615
2010-09-24,Jordan,Syria,1.0,1.0,WAFF Championship,Amman,Jordan,False,False,233,1.081081081081081,2.162162162162162,0.5405405405405405,0.0,0.5405405405405405,0.5405405405405405,0.45945945945945943,0.9999999999999999
2010-09-25,Iraq,Yemen,2.0,1.0,WAFF Championship,Amman,Jordan,True,False,234,,1.5529640427599611,,0.8425655976676385,,0.3304178814382896,,0.7191448007774539
2010-09-25,Mayotte,Réunion,1.0,2.0,Coupe de l'Outre-Mer,Hauts de Seine,France,True,False,235,2.0,11.0,2.0,0.0,0.0,1.0,0.0,1.0
2010-09-25,French Guiana,Saint Pierre and Miquelon,7.0,0.0,Coupe de l'Outre-Mer,Hauts de Seine,France,True,False,236,2.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0
2010-09-26,Bahrain,Oman,2.0,0.0,WAFF Championship,Amman,Jordan,True,False,237,0.7708782803122425,0.9189189189189189,2.155101400384419,0.45945945945945943,0.19271957007806062,0.45945945945945943,0.19271957007806062,0.5405405405405405
2010-09-26,Syria,Kuwait,1.0,2.0,WAFF Championship,Amman,Jordan,True,False,238,1.7103984450923226,0.9189189189189189,0.38872691933916426,0.9189189189189189,0.3304178814382896,0.0,0.6112730806608357,0.5405405405405405
2010-09-26,New Caledonia,Martinique,0.0,4.0,Coupe de l'Outre-Mer,Essonne,France,True,False,239,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0
2010-09-26,Guadeloupe,Tahiti,1.0,1.0,Coupe de l'Outre-Mer,Essonne,France,True,False,240,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0
2010-09-27,Yemen,Palestine,3.0,1.0,WAFF Championship,Amman,Jordan,True,False,241,1.3794374926450397,,1.205781979366885,,0.226728905974189,,0.4934687953555878,
2010-09-28,Jordan,Kuwait,2.0,2.0,WAFF Championship,Amman,Jordan,False,False,242,1.0495626822157433,1.3391642371234207,0.7191448007774539,0.9504373177842566,0.3304178814382896,0.38872691933916426,0.28085519922254615,0.3304178814382896
2010-09-28,Oman,Iran,2.0,2.0,WAFF Championship,Amman,Jordan,True,False,243,0.5617103984450923,2.3391642371234207,1.0583090379008746,0.28085519922254615,0.28085519922254615,1.0,0.3304178814382896,0.7191448007774539
2010-09-28,French Guiana,Réunion,0.0,1.0,Coupe de l'Outre-Mer,Saint-Denis,France,True,False,244,4.702702702702702,6.135135135135134,0.9189189189189189,0.5405405405405405,0.5405405405405405,0.9999999999999999,0.5405405405405405,0.45945945945945943
2010-09-28,Mayotte,Saint Pierre and Miquelon,10.0,0.0,Coupe de l'Outre-Mer,Val-d'Oise,France,True,False,245,1.4594594594594592,0.0,1.9999999999999998,8.837837837837837,0.0,0.0,0.0,0.0
2010-09-29,Palestine,Iraq,0.0,3.0,WAFF Championship,Amman,Jordan,True,False,246,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0
2010-09-29,Guadeloupe,Martinique,2.0,0.0,Coupe de l'Outre-Mer,Val-de-Marne,France,True,False,247,0.9999999999999999,3.9999999999999996,0.9999999999999999,0.45945945945945943,0.0,0.9999999999999999,0.0,0.5405405405405405
2010-09-29,New Caledonia,Tahiti,1.0,1.0,Coupe de l'Outre-Mer,Essonne,France,True,False,248,0.45945945945945943,0.9999999999999999,2.621621621621621,2.378378378378378,0.0,0.0,0.0,0.0
2010-10-01,Iran,Iraq,2.0,1.0,WAFF Championship,Amman,Jordan,True,False,249,2.2327305534852706,2.5405405405405403,0.8203428392107638,0.45945945945945943,0.6861883654336485,0.9999999999999999,0.4934687953555878,0.5405405405405405
2010-10-01,Kuwait,Yemen,1.0,1.0,WAFF Championship,Amman,Jordan,True,False,250,1.546542188051622,1.8164080076712936,1.2798022986702233,1.1502946673385228,0.2667398893813988,0.4352346974372283,0.226728905974189,0.3604092480210859
2010-10-01,Saint Martin,Cayman Islands,1.0,1.0,CFU Caribbean Cup qualification,Bayamón,Puerto Rico,True,False,251,,,,,,,,
2010-10-01,Mayotte,Guadeloupe,0.0,4.0,Coupe de l'Outre-Mer,Saint-Denis,France,True,False,252,4.779397473275024,1.3887269193391643,1.2225461613216715,0.6112730806608357,0.38872691933916426,0.38872691933916426,0.38872691933916426,0.38872691933916426
2010-10-02,Puerto Rico,Anguilla,3.0,1.0,CFU Caribbean Cup qualification,Bayamón,Puerto Rico,False,False,253,,,,,,,,
2010-10-02,Réunion,Martinique,0.0,0.0,Coupe de l'Outre-Mer,Val-de-Marne,France,True,False,254,4.1389698736637515,2.445092322643343,0.3304178814382896,1.0583090379008746,1.0,0.6112730806608357,0.6695821185617103,0.3304178814382896
2010-10-03,Iran,Kuwait,1.0,2.0,WAFF Championship,Amman,Jordan,True,False,255,2.1699767939991337,1.3991718642828133,0.8687858222625935,1.2043560545416856,0.7708049297163204,0.19481580974112753,0.3604092480210859,0.1655934382799584
2010-10-04,Cayman Islands,Anguilla,4.0,1.0,CFU Caribbean Cup qualification,Bayamón,Puerto Rico,True,False,256,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
2010-10-04,Puerto Rico,Saint Martin,2.0,0.0,CFU Caribbean Cup qualification,Bayamón,Puerto Rico,False,False,257,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2010-10-06,Anguilla,Saint Martin,2.0,1.0,CFU Caribbean Cup qualification,Bayamón,Puerto Rico,True,False,258,0.9999999999999999,0.45945945945945943,3.5405405405405403,1.5405405405405403,0.0,0.0,0.0,0.0
2010-10-06,Barbados,Saint Kitts and Nevis,1.0,1.0,CFU Caribbean Cup qualification,Kingstown,Saint Vincent and the Grenadines,True,False,259,,,,,,,,
2010-10-06,Puerto Rico,Cayman Islands,2.0,0.0,CFU Caribbean Cup qualification,Bayamón,Puerto Rico,False,False,260,2.459459459459459,2.621621621621621,0.45945945945945943,0.9999999999999999,0.9999999999999999,0.5405405405405405,0.5405405405405405,0.0
2010-10-08,Albania,Bosnia and Herzegovina,1.0,1.0,UEFA Euro qualification,Tirana,Albania,False,False,261,0.9999999999999999,1.3783783783783783,0.45945945945945943,1.081081081081081,0.5405405405405405,0.45945945945945943,0.5405405405405405,0.45945945945945943
2010-10-08,Andorra,North Macedonia,0.0,2.0,UEFA Euro qualification,Sant Julià de Lòria,Andorra,False,False,262,0.5405405405405405,1.081081081081081,2.5405405405405403,1.5405405405405403,0.0,0.0,0.0,0.0
2010-10-08,Armenia,Slovakia,3.0,1.0,UEFA Euro qualification,Yerevan,Armenia,False,False,263,1.081081081081081,1.1700834552714556,1.5405405405405403,1.002078648941405,0.0,0.5934309425333342,0.0,0.4455322857755464
2010-10-08,Austria,Azerbaijan,3.0,0.0,UEFA Euro qualification,Vienna,Austria,False,False,264,2.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0
2010-10-08,Cyprus,Norway,1.0,2.0,UEFA Euro qualification,Larnaca,Cyprus,False,False,265,4.0,1.4594594594594592,4.0,0.45945945945945943,0.0,0.9999999999999999,0.0,0.5405405405405405
2010-10-08,Czech Republic,Scotland,1.0,0.0,UEFA Euro qualification,Prague,Czech Republic,False,False,266,0.0,1.081081081081081,1.0,0.5405405405405405,0.0,0.5405405405405405,0.0,0.45945945945945943
2010-10-08,Georgia,Malta,1.0,0.0,UEFA Euro qualification,Tbilisi,Georgia,False,False,267,0.45945945945945943,0.45945945945945943,0.45945945945945943,2.459459459459459,0.0,0.0,0.5405405405405405,0.0
2010-10-08,Germany,Turkey,3.0,0.0,UEFA Euro qualification,Berlin,Germany,False,False,268,2.733468680872543,3.0,0.7883211557457466,1.081081081081081,0.8072804299219394,0.9999999999999999,0.3606459762710826,0.45945945945945943
2010-10-08,Greece,Latvia,1.0,0.0,UEFA Euro qualification,Piraeus,Greece,False,False,269,0.5603819468435962,0.6276232691327032,1.0659289731218222,0.8002196681441964,0.1655934382799584,0.3138116345663516,0.26964125915726994,0.7332601106186012
